valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.898,1925,0.945,['Joe Turner & His Memphis Men'],0.812,170806,0.491,0,78jJhC1gUOEodPawGCFNCj,0.854,10,0.0877,-8.665,1,Freeze And Melt,2,1925,0.0511,130.289
0.312,1925,0.922,['Tommy Dorsey'],0.3,170480,0.215,0,7L7cJzX1RQm0CjLyKZz8p8,0.0398,10,0.213,-12.33,0,I Could Make You Care,3,1925,0.0351,97.463
0.638,1925,0.979,['Tommy Dorsey & His Clambake Seven'],0.751,222133,0.378,0,7aXtdan5Jnpxd8FM5AmkUs,1.42E-06,4,0.759,-9.972,1,There's Good Blues Tonight,2,1925,0.462,128.665
0.735,1925,0.774,['Tommy Dorsey'],0.496,206920,0.418,0,7lTGnqo3hLHbVJNqExZGuE,0.637,5,0.678,-9.183,0,Liebestraum,2,1925,0.197,172.257
0.722,1925,0.964,"['Tommy Dorsey & His Clambake Seven', 'Edythe Wright']",0.744,202027,0.147,0,7ocEaCAhDXT9Uuyw5Jxu8c,0.526,2,0.0911,-13.56,0,After You,3,1925,0.0595,100.262
0.505,1925,0.99,['Ethel Waters'],0.468,180400,0.149,0,7rIJoIHeTkxJLNma31SODS,2.51E-06,10,0.0854,-12.323,1,My Kind Of Man,4,1925,0.0516,134.243
0.422,1925,0.978,['Sophie Tucker'],0.717,186178,0.137,0,0485yBvhfEDALeMoLAMgRY,0,8,0.384,-10.949,1,'Cause I Feel Lowdown,0,1925,0.149,120.821
0.49,1925,0.98,['Sarah Martin'],0.618,178422,0.214,0,05iQ8IGTqvGslDqNm91N31,0,3,0.43,-10.301,1,Take Your Black Bottom Outside,0,1925,0.195,74.541
0.667,1925,0.996,['Francisco Canaro'],0.669,173227,0.22,0,079U8WfmME31H7cVFsLmS0,0.901,6,0.194,-15.095,1,Organito de la Tarde - Remasterizado,0,12/7/1925,0.0718,115.552
0.512,1925,0.995,['Ignacio Corsini'],0.535,129293,0.0771,0,0IUCrCSZagXImLUmvAjnhp,0.902,3,0.118,-23.549,1,Destellos - Remasterizado,0,25/04/1925,0.067,116.449
0.187,1925,0.996,['Francisco Canaro'],0.42,166467,0.27,0,0MQQj0hAHO1inR2vZoPNRt,0.878,2,0.216,-14.227,1,Quereme Serrana - Remasterizado,0,12/7/1925,0.13,79.458
0.689,1925,0.987,['Pauline Carton'],0.535,110440,0.28,0,0QnRFZh9xov6LBNatS5hL9,9.50E-05,6,0.198,-13.416,1,Par Le Trou De La Serrure,0,1925,0.186,70.401
0.159,1925,0.991,['Georges Thill'],0.321,221572,0.0307,0,0RZBIn9LXkMFF74ogMEg83,0.000371,1,0.147,-21.081,1,"Carmen, 14, Acte 2: ""La Fleur Que Tu M'avais Jetée""",0,1/1/1925,0.0521,62.307
0.828,1925,0.995,['Ignacio Corsini'],0.439,184720,0.136,0,0T6OzRD32ETtwy3Wu6zzap,0.93,11,0.122,-24.409,1,El Narcizo Negro - Remasterizado,0,25/04/1925,0.042,95.57
0.816,1925,0.976,['Don Redman and His Orchestra'],0.708,176565,0.295,0,0Un2w6TdNj8ghR9xPaFTVp,0.00496,5,0.126,-12.142,1,Two-Time Man,0,1925,0.283,147.411
0.46,1925,0.991,['Ignacio Corsini'],0.343,152653,0.161,0,0Zh7SAqHbur0KxyY803Vn5,0.878,6,0.112,-23.61,0,El Flechazo - Remasterizado,0,25/04/1925,0.0546,127.287
0.898,1925,0.99,['Maurice Chevalier'],0.679,134000,0.438,0,0ah4iXssNB9uA8rrgU0Jto,0,10,0.112,-12.901,0,C'est Merveilleux,0,1925,0.075,113.682
0.784,1925,0.989,['Cab Calloway & His Orchestra'],0.891,162200,0.486,0,0bmODwVIBbDxkiqdwD3EUP,0.017,2,0.0925,-7.605,0,Farewell Blues,0,1925,0.0741,114.923
0.733,1925,0.994,['Ignacio Corsini'],0.534,157160,0.11,0,0dddKchzYnQH4L23amUMVH,0.934,2,0.106,-25.113,0,Altar Criollo - Remasterizado,0,25/04/1925,0.0595,128.092
0.701,1925,0.969,['Jelly Roll Morton'],0.573,209493,0.414,0,0f6RVXKtgDxOjDOwbuAGqT,0.148,8,0.232,-6.402,1,Sidewalk Blues,1,1925,0.0467,78.154
0.55,1925,0.987,['Ignacio Corsini'],0.469,166147,0.436,0,0iAhqFWOm8rBNLVbJpqj31,0.0276,11,0.917,-17.742,1,La Carrera - Remasterizado,0,25/04/1925,0.446,75.081
0.162,1925,0.314,['Old Grape God'],0.678,822857,0.835,0,0lATdfQAizjfZqZdTdcbGp,0.00441,0,0.148,-11.909,1,Hella Often Freestyle,0,12/11/1925,0.264,140.005
0.535,1925,0.975,['Yvonne George'],0.622,202760,0.155,0,0oJH3wVkNLSneZBxEtKYck,0,4,0.26,-16.196,1,C'est Pour Ca Qu'on S'aime,0,1925,0.173,107.4
0.531,1925,0.994,['Ignacio Corsini'],0.426,178253,0.0828,0,0tlfw6PGBvOc0pl2H6glvR,0.924,10,0.0966,-25.369,0,Añoranza - Remasterizado,0,25/04/1925,0.0711,131.868
0.659,1925,0.904,['Ethel Waters'],0.617,169827,0.267,0,0uQZYQqUY0bEEu7dNTiKkj,0,5,0.188,-11.869,1,Honey In The Honeycomb,1,1925,0.0392,106.781
0.779,1925,0.996,['Francisco Canaro'],0.731,170120,0.143,0,0uwYigNgUmXOSxJvmP1hnR,0.966,5,0.193,-15.413,1,Muchachita de Montmartre - Remasterizado,0,2/8/1925,0.0911,116.323
0.509,1925,0.994,['Ignacio Corsini'],0.454,187253,0.0956,0,0vyPrfz2uJpZJZtzxmVbZz,0.936,9,0.102,-24.888,0,Mi Perdón - Remasterizado,0,25/04/1925,0.062,61.298
0.568,1925,0.991,['Ignacio Corsini'],0.462,131720,0.0762,0,0xPQBMO3cMaxZINENSeC7F,0.83,4,0.111,-23.872,1,Ojazos Color de Mar - Remasterizado,0,25/04/1925,0.0608,66.493
0.963,1925,0.989,"[""Henderson's Roseland Orchestra""]",0.667,151208,0.539,0,0xymKYYptd1H5z6ePQ8x49,0.893,3,0.216,-8.665,1,Raisin' The Roof,0,1925,0.0341,121.589
0.564,1925,0.996,['Louis Armstrong & His Hot Five'],0.816,158360,0.111,0,144bl4trI7TCSotGEHZjXl,0.136,7,0.36,-16.78,1,Georgia Grind,1,1925,0.0789,133.454
0.75,1925,0.995,['Ignacio Corsini'],0.514,136067,0.158,0,14u67tUXk5qU0xHua0HKyR,0.943,5,0.273,-26.002,0,Ojerosa - Remasterizado,0,25/04/1925,0.0488,123.55
0.852,1925,0.995,['René Koval'],0.71,146200,0.315,0,1CX8k7KiYUDeC55NHwLOWv,3.46E-06,0,0.297,-13.262,0,Pas Sur La Bouche,0,1925,0.224,84.674
0.472,1925,0.995,['Ignacio Corsini'],0.503,171547,0.0943,0,1GyFn9OVcq2ZyH1GNha129,0.946,6,0.0968,-25.742,0,La Canción del Huérfano - Remasterizado,0,25/04/1925,0.0579,110.983
0.616,1925,0.996,['Francisco Canaro'],0.729,149747,0.234,0,1J0TOwIqPPie8U8glGqMxA,0.843,7,0.311,-16.481,1,Personita - Remasterizado,0,12/7/1925,0.101,120.432
0.913,1925,0.996,['Francisco Canaro'],0.735,154960,0.371,0,1LQbY0hHq9hJaPxN33biJB,0.877,0,0.107,-15.524,1,"Hopa, Hopa, Hopa - Remasterizado",0,12/7/1925,0.0533,99.376
0.645,1925,0.996,['Louis Armstrong & His Hot Five'],0.716,175507,0.173,0,1LUThITCz9td2SNvTFkJbD,0.917,3,0.118,-16.527,0,Who'sit,1,1925,0.0546,98.769
0.794,1925,0.996,['Francisco Canaro'],0.764,147733,0.141,0,1OHIpTiYXDSZBr285seKbA,0.825,10,0.112,-14.538,0,Entrá Nomás - Remasterizado,0,2/8/1925,0.143,121.741
0.549,1925,0.996,['Francisco Canaro'],0.322,151600,0.45,0,1RhYzg8TrUuSXLZLw5HZrl,0.844,1,0.771,-14.922,0,Tierra Mia - Remasterizado,0,12/7/1925,0.39,72.69
0.556,1925,0.995,['Ignacio Corsini'],0.526,181187,0.0719,0,1VArvZy2yQYWnkJ66skPfp,0.875,5,0.221,-23.548,1,Perdón - Remasterizado,0,25/04/1925,0.147,125.436
0.744,1925,0.942,['Jelly Roll Morton'],0.711,174427,0.635,0,1Wj1hBJKbEgyFHzraDL9aD,0.882,0,0.0744,-5.458,1,The Chant,0,1925,0.0479,104.181
0.319,1925,0.979,['Ethel Waters'],0.326,198933,0.169,0,1apQU5qZgyw6rm4wxvKxo4,0,1,0.129,-15.623,1,Cabin In The Sky,1,1925,0.0309,64.187
0.46,1925,0.992,['Ignacio Corsini'],0.32,159680,0.169,0,1cTfZCuDHR0hyurrY8McD4,0.98,6,0.129,-23.694,0,Engualichaste Mi Corazón - Remasterizado,0,25/04/1925,0.053,118.373
0.8,1925,0.996,['Louis Armstrong & His Hot Five'],0.568,173760,0.156,0,1k4xhU1UoTGs2lYsA7xq4J,0.734,11,0.209,-16.906,1,I'm Gonna Gitcha,1,1925,0.317,186.689
0.894,1925,0.984,['Dranem'],0.671,149133,0.366,0,1usQRVBEb4UMMlUdsPPfOV,0,7,0.115,-13.625,1,Raymonde,0,1925,0.0618,109.651
0.733,1925,0.992,['Georgius'],0.541,196867,0.378,0,1xSOWXoINyYVF46ab8sKpb,0.000102,7,0.131,-15.167,1,Hortensia Ou La Fille Du Jazz Band,0,1925,0.0777,140.419
0.0543,1925,0.816,['Georges Thill'],0.298,217261,0.0436,0,1zPmz3rh854RXIho4RYtWi,0.00729,0,0.111,-19.321,1,"Faust, Acte 3, Scène Et Duo Du Jardin, Fin (4ème Partie): ""Tête Folle, Tu Nous Écoutais!""",0,1/1/1925,0.193,76.279
0.427,1925,0.993,['Patrick Hunt'],0.906,119096,0.103,0,20Kjljtn4LFdxyQOJPLqBR,0.95,1,0.106,-21.967,0,Sweet Georgia Brown,0,1925,0.045,107.829
0.417,1925,0.996,"['Francisco Canaro', 'Azucena Maizani']",0.563,174667,0.242,0,230yKx4iJH3uW33JkEqP4g,0.912,0,0.398,-12.03,1,Silbando - Remasterizado,0,2/8/1925,0.147,113.549
0.502,1925,0.967,['Ethel Waters'],0.58,187133,0.225,0,23furE1azaxq02V6iHZHMt,0,0,0.118,-16.784,1,Come Up And See Me Sometime,1,1925,0.319,96.869
0.592,1925,0.996,['Louis Armstrong & His Hot Five'],0.686,181600,0.127,0,29735iAeYhkpYnVAURWpSa,0.372,7,0.112,-17.711,1,Heebie Jeebies,1,1925,0.0818,156.359
0.379,1925,0.992,['Yvonne George'],0.553,170173,0.0903,0,2AbVQuMyvNhUZEsNAQzp8V,0,3,0.259,-14.881,1,J'ai Pas Su Y Faire,0,1925,0.101,77.049
0.315,1925,0.993,['Francisco Canaro'],0.443,171533,0.265,0,2HHvjG9sSrs5uVeity8AvB,0.959,1,0.141,-17.091,1,Virgencita del Talar - Remasterizado,0,12/7/1925,0.46,69.038
0.544,1925,0.955,['Andrée Turcy'],0.654,185307,0.156,0,2HQhHBFe2kDksoRKdGCZXF,0,7,0.344,-12.899,1,Mon Anisette,1,1925,0.382,139.323
0.237,1925,0.969,['Georges Thill'],0.279,226639,0.179,0,2NhCNt7OL6CqHLEwgWjZaN,0.0684,10,0.31,-12.267,1,"Faust, Acte 1, 1er Tableau, 2ème Partie:""Salut Ô Mon Dernier Matin""",0,1/1/1925,0.0453,90.865
0.666,1925,0.993,['Ignacio Corsini'],0.435,196027,0.239,0,2SFPIqnhQkrrqyxmVFJm0n,0.84,9,0.119,-20.321,0,Alfredo - Remasterizado,0,25/04/1925,0.0785,130.607
0.626,1925,0.993,['Ignacio Corsini'],0.427,117533,0.361,0,2VRq4ROe0zs7rcVVDHEUUq,0.506,3,0.72,-19.103,1,Marinero - Remasterizado,0,25/04/1925,0.0829,71.589
0.627,1925,0.992,['Marguerite Deval'],0.469,179067,0.305,0,2aNIUgf8gshzUpIyXfnLE6,5.25E-05,9,0.355,-15.285,0,Si J'avais Été Un Homme,0,1925,0.0779,68.849
0.489,1925,0.996,['Francisco Canaro'],0.627,161080,0.255,0,2afVoyujGksnWxWAuqV92K,0.919,1,0.358,-13.333,1,París - Remasterizado,0,2/8/1925,0.0739,111.645
0.567,1925,0.995,['Ignacio Corsini'],0.484,151760,0.101,0,2bV9JZ4rTDS3BmlHY93X76,0.783,2,0.111,-24.966,1,Tu Promesa - Remasterizado,0,25/04/1925,0.0336,100.019
0.662,1925,0.996,"['Francisco Canaro', 'Azucena Maizani']",0.61,156773,0.343,0,2ezxccnGkAqUPnhlYNn9Z6,0.883,7,0.413,-12.121,0,Penas de Arrabal - Remasterizado,0,2/8/1925,0.353,71.72
0.805,1925,0.996,['Francisco Canaro'],0.828,163147,0.158,0,2fRfDHRDDSoFLnqHngDSeU,0.916,7,0.116,-12.071,1,Langosta - Remasterizado,0,2/8/1925,0.132,115.943
0.881,1925,0.994,['Emma Liebel'],0.67,147227,0.222,0,2jodvzBbR6KwOq1S8N0yfl,7.85E-06,10,0.0725,-14.268,1,Mon Paris,0,1925,0.0682,133.096
0.579,1925,0.994,['Ignacio Corsini'],0.549,135200,0.0829,0,2kxqxpB6nTkFNrDuBYxwhk,0.887,4,0.11,-22.695,0,Luna Gaucha - Remasterizado,0,25/04/1925,0.0556,65.139
0.837,1925,0.996,['Francisco Canaro'],0.63,160867,0.309,0,2mVkVHKBoG54PaUJIuKw5N,0.788,5,0.317,-15.324,0,Tita - Remasterizado,0,12/7/1925,0.0511,126.717
0.309,1925,0.95,['Georges Thill'],0.469,228416,0.0259,0,2nJLxjZFbrrhFF3AF1LQ6a,0,10,0.675,-19.539,0,"Carmen, 13, Acte 2, Duo De Carmen Et Don José (1ère Partie): ""Je Vais Danser En Votre Honneur""",0,1/1/1925,0.311,83.576
0.784,1925,0.994,['Ignacio Corsini'],0.53,179827,0.255,0,2wc9bV6XI32NNMSjlKvOTD,0.438,6,0.857,-20.043,0,Los Carreteros - Remasterizado,0,25/04/1925,0.478,67.319
0.75,1925,0.974,['Cliff Edwards'],0.758,148701,0.434,0,2xpAh8qSWSWlDSszgdMuOC,0,8,0.173,-9.317,0,That's My Weakness Now,0,1925,0.225,133.982
0.348,1925,0.929,['Ethel Waters'],0.496,209533,0.177,0,3194gT5ute5xvd87SGZlPG,0,7,0.153,-13.495,1,Hottentot Potentate - Live,1,1925,0.0717,97.915
0.527,1925,0.972,['Ethel Waters'],0.64,190000,0.129,0,31d4c389HCF9pQo3ODHXgZ,0,9,0.656,-15.323,1,Taking A Chance On Love,1,1925,0.0619,126.108
0.125,1925,0.913,['Georges Thill'],0.294,243854,0.176,0,32X6PAkvyHnBaBvLwRVYug,0.000214,5,0.174,-12.836,1,"Hérodiade: ""Air De Jean""",0,1/1/1925,0.0404,101.202
0.673,1925,0.995,['Ignacio Corsini'],0.604,170333,0.112,0,32zbt9mbnA19OnGyTIudRB,0.931,9,0.17,-21.041,0,Campana de Plata - Remasterizado,0,25/04/1925,0.204,113.544
0.668,1925,0.989,['Ethel Waters'],0.66,204573,0.11,0,33v3eC44xoY0brO1L6sDx6,0,10,0.0898,-12.595,1,You Can't Stop Me From Loving You,1,1925,0.0921,114.574
0.126,1925,0.965,['Georges Thill'],0.167,188631,0.163,0,36DjPq4xxE6PFx8LQIXzBr,0.928,3,0.105,-15.896,1,"Carmen, 17, Acte 3: ""Entracte""",0,1/1/1925,0.0445,73.344
0.766,1925,0.964,['Ignacio Corsini'],0.284,164387,0.293,0,39RpyXuSsKCPSRn7t8TBv8,0.351,9,0.206,-22.059,0,China Ingrata - Remasterizado,0,25/04/1925,0.0584,95.38
0.643,1925,0.996,['Francisco Canaro'],0.656,164213,0.175,0,3Fz0Tex4GxtWZNeLnTKU6V,0.925,4,0.174,-13.481,1,En Aquel Cuartito - Remasterizado,0,2/8/1925,0.0905,121.13
0.53,1925,0.995,['Francisco Canaro'],0.631,172493,0.222,0,3LFsQMhlxh56QnIfxy4SPO,0.97,5,0.218,-14.833,0,Juguete de Placer - Remasterizado,0,2/8/1925,0.0609,115.436
0.853,1925,0.948,['The Hot Air-Men'],0.703,189661,0.428,0,3LGBGcUHPxRqRmcReNtIK4,0.102,0,0.171,-10.027,1,Red Hot Chicago,1,1925,0.133,178.698
0.469,1925,0.986,['Ignacio Corsini'],0.392,171320,0.0474,0,3MXw4DICWE6vmEE3n9cZ0I,0.888,8,0.104,-27.093,0,El Centenario - Remasterizado,0,25/04/1925,0.0397,63.757
0.133,1925,0.959,['Georges Thill'],0.4,211932,0.127,0,3PxwHGNMTNcpq0pmDV1b4m,0.00176,1,0.109,-16.209,1,"Mireille, Acte 5: ""Anges Du Paradis""",0,1/1/1925,0.0834,131.828
0.431,1925,0.994,['Ignacio Corsini'],0.541,133013,0.126,0,3Q2O3hJW2FbiMzcbk3mRu1,0.843,6,0.321,-23.725,0,Medias de Seda - Remasterizado,0,25/04/1925,0.199,74.423
0.477,1925,0.981,['Ethel Waters'],0.548,197760,0.157,0,3SDibiG9HuSpd31Rdoewog,0,7,0.578,-15.765,1,Theif In The Night,1,1925,0.0804,102.87
0.842,1925,0.996,['Francisco Canaro'],0.659,172000,0.391,0,3WW7kJBtoWBKhV6KES1fO7,0.877,10,0.306,-10.866,1,Pico Blanco - Remasterizado,0,2/8/1925,0.0487,128.317
0.824,1925,0.996,['Francisco Canaro'],0.372,150973,0.361,0,3aLSgdsdfGnJC0DAT7P87b,0.936,8,0.266,-15.181,1,Tea For Two - Remasterizado,0,2/8/1925,0.0699,212.162
0.827,1925,0.996,['Francisco Canaro'],0.756,154107,0.25,0,3bF4rNEbDkB4ETRgZkTr9p,0.917,6,0.25,-13.816,1,Tomasito - Remasterizado,0,12/7/1925,0.0654,129.519
0.299,1925,0.987,['Ethel Waters'],0.428,188640,0.148,0,3e2L9DmZ1GuWE5BeH8IvpL,0,8,0.107,-13.764,1,You're Lucky To Me,0,1925,0.0448,114.339
0.0377,1925,0.991,['American Concert Orchestra'],0.116,284735,0.178,0,3gsHRi7WxGqzAd7kIPKyFy,0.804,4,0.902,-21.844,0,Extracts from the Ballet-Suite Scherazada - Remaster,0,28/04/1925,0.0427,83.158
0.307,1925,0.995,['Ignacio Corsini'],0.48,145573,0.0939,0,3hdG6AI3ObCO8OZgYuyWGM,0.689,4,0.11,-23.486,0,Trago Amargo - Remasterizado,0,25/04/1925,0.206,94.007
0.705,1925,0.996,['Francisco Canaro'],0.582,144413,0.286,0,3izqufataLHCvwGKfsiSem,0.941,1,0.322,-15.647,0,Mimosita - Remasterizado,0,12/7/1925,0.0607,125.142
0.543,1925,0.995,['Ignacio Corsini'],0.513,163920,0.0658,0,3pDMFFshCPFbNQMJWCJxnH,0.888,10,0.114,-24.642,1,Sarita - Remasterizado,0,25/04/1925,0.0677,113.2
0.554,1925,0.996,['Francisco Canaro'],0.583,166387,0.338,0,3pni9bAPJPiFltXwDpV6xj,0.957,5,0.127,-14.555,1,Ramas Secas - Remasterizado,0,12/7/1925,0.0527,126.456
0.551,1925,0.995,['Ignacio Corsini'],0.516,139480,0.0422,0,3tl9k8QT0CRs9XAbVVH2to,0.843,6,0.105,-24.281,0,Anochecer - Remasterizado,0,25/04/1925,0.0648,80.733
0.719,1925,0.978,['Mistinguett'],0.415,172840,0.33,0,3vuypSGFgGT7JKJiWPJURp,0,0,0.32,-14.533,1,Mon Bus'ness,0,1925,0.128,72.96
0.719,1925,0.982,['Jelly Roll Morton'],0.6,173747,0.41,0,3zPUuRnmclI9WiLbmt8lmB,0.385,3,0.0771,-4.633,1,Black Bottom Stomp,0,1925,0.0382,136.793
0.822,1925,0.969,['Maurice Chevalier'],0.705,158493,0.213,0,45OfpkoaAJTQhuJDy8zXND,0,2,0.228,-16.042,1,Je Ne Dis Pas Non,0,1925,0.558,98.08
0.742,1925,0.995,['Ignacio Corsini'],0.554,125107,0.0917,0,48uWNLgQTIuI2FKRDWrWus,0.862,6,0.107,-25.096,1,Resignación - Remasterizado,0,25/04/1925,0.105,115.904
0.815,1925,0.917,['Clarence Williams & His Orchestra'],0.8,207911,0.458,0,49wmJoUqLhM4shYvqYGdYB,0.0371,3,0.0833,-10.564,1,Papa De Da Da,0,1925,0.0546,91.611
0.52,1925,0.995,['Ignacio Corsini'],0.381,196827,0.075,0,4AUS8NJUzqXcGLOpZeY27v,0.917,7,0.143,-25.665,1,Un Triste Despertar - Remasterizado,0,25/04/1925,0.0586,82.714
0.888,1925,0.953,['Perchicot'],0.65,185973,0.52,0,4IUls53mx64sfeX1LBxCM5,0,9,0.0629,-12.068,1,Je N'suis Pas Celle Que Vous Croyez,0,1925,0.0817,131.367
0.809,1925,0.996,['Ignacio Corsini'],0.56,146907,0.122,0,4KQqDGZsFJHGRqRiJgqzke,0.94,1,0.198,-23.506,1,Labios Pintados - Remasterizado,0,25/04/1925,0.0747,126.886
0.678,1925,0.989,['Ignacio Corsini'],0.653,143693,0.151,0,4Kv5krOFkBEK9JaBJP7hVt,0,2,0.121,-16.657,0,El Cuchillo del Plata - Remasterizado,0,25/04/1925,0.156,120.634
0.749,1925,0.972,['Annette Hanshaw'],0.687,172339,0.237,0,4MMJVh055Vo5yA83OtvMGM,0,10,0.0855,-8.725,1,I Got 'It' But It Don't Do Me No Good,0,1925,0.0678,94.444
0.84,1925,0.978,['Frankie Half-Pint Jaxon & His Hot Shots'],0.805,184320,0.293,0,4PhCv5cFe0F1vUXLOQx20d,0.000248,8,0.0946,-9.23,1,Fifteen Cents,0,1925,0.0968,84.558
0.629,1925,0.996,['Louis Armstrong & His Hot Five'],0.613,183133,0.114,0,4UrrnH02uRio9VJaOX2aAZ,0.829,4,0.247,-17.569,1,Droppin' Shucks,1,1925,0.184,163.646
0.35,1926,0.821,['Fats Waller'],0.515,237773,0.222,0,3BFRqZFLSrqtQr6cjHbAxU,0.00193,0,0.19,-16.918,0,Ain't Misbehavin',49,1926,0.0575,98.358
0.54,1926,0.725,['Fats Waller'],0.651,183560,0.0867,0,0eInL1bLAFdHJDL04R0OCP,6.54E-05,5,0.169,-18.882,1,Two Sleepy People,45,1926,0.048,87.221
0.789,1926,0.912,['Fats Waller'],0.731,158427,0.179,0,0EYRLGRgsgnKetAVziaaLT,0.00752,5,0.111,-17.177,1,Honeysuckle Rose,28,1926,0.0634,154.709
0.67,1926,0.917,['Fats Waller'],0.778,209133,0.101,0,5YZpAH2jWtOOvbe1jv936Q,0.00199,0,0.147,-20.193,1,I'm Gonna Sit Right Down and Write Myself a Letter,27,1926,0.0548,115.347
0.629,1926,0.728,['Fats Waller'],0.715,184053,0.0885,0,0fkfPggXhmXEkzCq0170MQ,2.55E-06,0,0.125,-20.028,1,Your Feet's Too Big,24,1926,0.191,117.142
0.83,1926,0.987,['George Olsen'],0.737,189427,0.287,0,4BforxQIGJnNduf8sjkLGw,0.282,10,0.0808,-11.605,1,Sunny,19,1/7/1926,0.0326,108.152
0.804,1926,0.753,['Fats Waller'],0.751,185693,0.274,0,4NgQxw0duwOJhmovUZu8zJ,0.543,5,0.0863,-13.229,1,Functionizin',21,1926,0.0863,173.782
0.89,1926,0.931,['Louis Armstrong & His Hot Five'],0.74,183960,0.319,0,43QRJNdGe4GaO0ucHHQnmS,0.869,8,0.0507,-8.707,1,Struttin' with Some Barbecue - 78 rpm Version,22,1926,0.119,95.699
0.917,1926,0.971,['Louis Armstrong & His Hot Seven'],0.602,175293,0.351,0,6v27P8xpwlYSaaV56levKN,0.345,5,0.142,-7.769,1,Potato Head Blues,21,1926,0.167,181.591
0.782,1926,0.885,['Fats Waller'],0.715,194880,0.296,0,0Eb41TbSJMswzv1ZBlkwOt,0.0159,0,0.0552,-15.082,1,"Patty Cake, Patty Cake",19,1926,0.0715,102.969
0.804,1926,0.987,"['Jelly Roll Morton', 'Johnny Dodds']",0.646,199645,0.326,0,6cZfUYHBa8LJ6GcnWUQ7B6,0.798,10,0.122,-15.245,1,Wolverine Blues - 1990 Remastered - Take 1,21,1926,0.0395,113.918
0.873,1926,0.828,['Fats Waller'],0.78,186200,0.425,0,2P1X7MLycJr7BFRuByn53z,0.359,5,0.215,-12.282,0,Dinah,16,1926,0.059,112.156
0.644,1926,0.97,['Louis Armstrong & His Hot Seven'],0.639,188907,0.211,0,5trUr8XzpbSzQo07ZnQnor,0.675,0,0.43,-9.139,0,Wild Man Blues,23,1926,0.0558,95.574
0.686,1926,0.722,['Fats Waller'],0.85,165573,0.113,0,2nMIbw9NAjPGzkZa7c8Bre,1.82E-06,0,0.146,-18.821,1,All That Meat And No Potatoes,16,1926,0.0642,141.788
0.871,1926,0.982,['George Olsen'],0.889,198520,0.266,0,4AEoPGkwHI5f7SC875nUrG,0.534,3,0.0885,-13.342,1,Horses - Take 2,17,1/7/1926,0.0674,105.866
0.64,1926,0.912,['Fats Waller'],0.645,190400,0.285,0,00WwIdBVbLYRNbDpA4n9I5,0.000108,0,0.104,-14.223,0,Ain't Nothin' To It,15,1926,0.121,129.422
0.516,1926,0.926,['Fats Waller'],0.615,187600,0.0754,0,4FEHNITJSMx4lMq7YU0ZH1,0.0796,2,0.109,-21.62,1,Squeeze Me,16,1926,0.0389,91.528
0.837,1926,0.89,['Fats Waller'],0.802,136413,0.348,0,5GXHilIWPNgswL89WQGeyI,0.642,3,0.309,-15.926,1,I'm Crazy 'Bout My Baby,13,1926,0.105,118.104
0.542,1926,0.991,['Fats Waller'],0.562,180320,0.179,0,7bqaKsfrVZtHOoaV78i7N9,0.793,0,0.101,-16.708,1,"Ain't Misbehavin' - (from the musical comedy ""Connie's Hot Chocolates"")",15,1926,0.049,166.007
0.712,1926,0.83,['Fats Waller'],0.704,166707,0.233,0,0dg9GI2GbHjjswsDPrizOB,0.0367,0,0.0771,-15.376,1,How Can You Face Me?,13,1926,0.0646,144.045
0.822,1926,0.959,"['Louis Armstrong & His Hot Seven', 'Carroll Dickerson Orchestra']",0.597,197867,0.315,0,6nIWphwUlDuSZYUd9vIZv1,0.636,10,0.0883,-9.583,1,Chicago Breakdown,13,1926,0.0991,174.815
0.226,1926,0.99,['Fats Waller'],0.565,176653,0.163,0,4JzoonYwqVoNs4HbZQJFfH,0.735,3,0.185,-20.056,1,Viper's Drag,12,1926,0.0597,114.554
0.655,1926,0.897,['Fats Waller'],0.699,167800,0.412,0,4mo3AVxhJPwV4yQMIAhMou,9.64E-05,10,0.128,-16.051,1,The Joint Is Jumpin',12,1926,0.327,108.865
0.536,1926,0.896,['Fats Waller'],0.746,189520,0.156,0,67lHQA6eJXtHPwha1PXvJl,0.000521,0,0.709,-16.504,1,Sugar Rose,11,1926,0.0471,127.875
0.475,1926,0.975,['Fats Waller'],0.58,185693,0.126,0,6X5Viwfm2gWYjaEuEdKelA,0.232,5,0.12,-20.103,1,Lost Love,12,1926,0.038,95.862
0.411,1926,0.9,['Fats Waller'],0.658,210040,0.108,0,5EOPkk6bd6NgYhjuPKWFtx,0.0177,3,0.135,-18.916,1,Our Love Was Meant to Be,11,1926,0.0435,81.085
0.626,1926,0.984,['Louis Armstrong & His Hot Five'],0.671,171760,0.341,0,5hUP7BDeuNEXHYRIRp74gv,2.68E-05,8,0.143,-9.597,1,Heebie Jeebies,13,1926,0.0894,164.49
0.764,1926,0.973,['Uncle Bunt Stephens'],0.467,178364,0.425,0,6pXovRXvSN6jZdmpeNsbv1,0.828,2,0.43,-10.594,1,Sail Away Lady - 2020 Remaster,12,1926,0.0517,125.385
0.676,1926,0.868,['Fats Waller'],0.655,195173,0.193,0,1u8R1k0NGh3RGCpDrUERBn,0.00676,2,0.249,-16.625,1,The Panic Is On,11,1926,0.051,163.276
